instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,6,1.0,bl_union,16,343,1105,78,7.06,8,0.298,0.112,0.625,0.737,313.294,424.81,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,bl_union,24,343,1105,79,7.15,1,0.298,0.169,0.938,1.108,313.294,282.85,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,bl_union,32,343,1105,83,7.51,4,0.298,0.224,0.614,0.839,313.294,373.62,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,bl_union,48,343,1105,102,9.23,19,0.298,0.323,0.988,1.31,313.294,239.1,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,bl_union,64,343,1105,123,11.13,21,0.298,0.427,1.906,2.333,313.294,134.28,0.9303,0.0,-0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,stop_perc_graph
assembly_1,6,1.0,diverse,1,343,1105,13,1.18,13,0.298,0.004,0.391,0.395,313.294,793.43,0.9303,-0.0,,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,diverse,2,343,1105,26,2.35,13,0.298,0.004,0.147,0.15,313.294,2082.79,0.9303,0.0,-0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,diverse,3,343,1105,39,3.53,13,0.298,0.004,0.66,0.664,313.294,471.69,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,diverse,4,343,1105,52,4.71,13,0.298,0.004,0.275,0.28,313.294,1119.7,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,diverse,6,343,1105,78,7.06,26,0.298,0.005,0.481,0.486,313.294,644.75,0.9303,0.0,0.0,401.5,0.0,339.12,401.5,21.235,17.35,"[342.48, 370.2, 350.63, 401.5, 339.12, 352.92]","[2, 3, 2, 2, 2, 2]",13,
assembly_1,6,1.0,diverse,8,343,1105,102,9.23,24,0.298,0.006,1.142,1.148,313.294,272.92,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,diverse,12,343,1105,148,13.39,46,0.298,0.008,1.757,1.765,313.294,177.55,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,stop_perc_graph
assembly_1,6,1.0,adaptive,1,343,1105,36,3.26,36,0.298,0.009,0.5,0.509,313.294,614.97,0.9303,0.0,,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,adaptive,2,343,1105,42,3.8,6,0.298,0.016,0.851,0.867,313.294,361.21,0.9303,0.0,-0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,adaptive,3,343,1105,51,4.62,9,0.298,0.024,0.285,0.309,313.294,1014.58,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,adaptive,4,343,1105,55,4.98,4,0.298,0.031,0.453,0.484,313.294,646.88,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,adaptive,6,343,1105,64,5.79,9,0.298,0.044,0.328,0.371,313.294,843.7,0.9303,0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,adaptive,8,343,1105,68,6.15,4,0.298,0.058,0.451,0.508,313.294,616.44,0.9303,-0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,adaptive,12,343,1105,77,6.97,9,0.298,0.08,0.515,0.595,313.294,526.16,0.9303,0.0,-0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,1.0,adaptive,16,343,1105,113,10.23,36,0.298,0.079,1.17,1.249,313.294,250.82,0.9303,-0.0,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,stop_perc_graph
